work_ref,is_open,days_open,p_complete_horizon,hazard,hazard_pct,rs_exposure
MP3018414-W89162,False,610.0,,0.8610286206812591,0.3996159585254338,0.0
MP3018414-W89163,False,610.0,,0.8610286206812591,0.3996159585254338,0.0
MP3018414-W89164,False,610.0,,0.8610286206812591,0.3996159585254338,0.0
MP3018414-W89165,False,610.0,,0.8610286206812591,0.3996159585254338,0.0
MP3018414-W89166,False,610.0,,0.8610286206812591,0.3996159585254338,0.0
MP3018379-W89167,True,852.0,0.431335733206094,0.8626118935632567,0.4013066018785989,142166.0666984765
MP3019068-W89168,True,852.0,0.429562812762059,0.8578548671199138,0.3973227096206455,570437.187237941
MP3018379-W89169,True,852.0,0.3708958376056195,0.7082542172240895,0.26254949974174047,47182.812179578534
MP3018998-W89170,False,558.0,,1.3948361602929853,0.7006078663937405,0.0
MP3018998-W89171,False,187.0,,1.3887721278169958,0.696898972701012,0.0
MP3019000-W89172,False,220.0,,1.3366324674998327,0.6782995045243242,0.0
MP3018379-W89173,True,852.0,0.3698785782441305,0.7057851289102547,0.2606866833738259,113421.8559160565
MP3019000-W89174,False,530.0,,1.7191145287314864,0.7815746178715589,0.0
MP3018998-W89175,False,187.0,,1.0003510391387043,0.48132401048342355,0.0
MP3018998-W89176,False,560.0,,1.330242910615143,0.6620411110898552,0.0
MP3018379-W89178,True,852.0,0.3698785782441305,0.7057851289102547,0.2606866833738259,113421.8559160565
MP3018998-W89179,False,566.0,,1.3275350509782948,0.6549868000688692,0.0
MP3018998-W89180,False,377.0,,0.9983147116529897,0.4795329328716546,0.0
MP3019181-W89181,True,852.0,0.4872404273188725,1.0207541862050853,0.4965039312838368,51275.95726811275
MP3018998-W89182,True,852.0,0.479655690770738,0.9983147116529897,0.4795329328716546,260172.154614631
MP3019068-W89183,False,242.0,,0.7043521723048554,0.2580921316932259,0.0
MP3018998-W89184,False,557.0,,1.7923272393837346,0.801934076865686,0.0
MP3018998-W89185,False,376.0,,1.3287172444688782,0.6570696152889637,0.0
MP3018998-W89186,False,208.0,,2.257670434244702,0.9133802345379067,0.0
MP3019181-W89189,True,852.0,0.4872404273188725,1.0207541862050853,0.4965039312838368,51275.95726811275
MP3021881-W89190,False,42.0,,1.3259543578700128,0.651086603026419,0.0
MP3019181-W89193,True,852.0,0.4872404273188725,1.0207541862050853,0.4965039312838368,51275.95726811275
MP3017283-W89194,False,118.0,,2.2386020399930957,0.908609607254223,0.0
MP3021881-W89197,False,37.0,,0.9820820450381612,0.46788016758173434,0.0
MP3021881-W89198,False,97.0,,0.972015058049023,0.4560767509039083,0.0
MP3019101-W89201,False,49.0,,0.8121851301332252,0.353423373443269,0.0
MP3019529-W89202,True,852.0,0.16749595014204688,0.2801441608427696,0.03198113748971745,4995024.299147719
MP3019133-W89204,True,852.0,0.37231741704141685,0.7117113662347683,0.265151225297955,627682.5829585831
MP3019005-W89205,True,852.0,0.479655690770738,0.9983147116529897,0.4795329328716546,260172.154614631
MP3019529-W89207,False,798.0,,0.7227842020938737,0.27072054406672663,0.0
MP3019529-W89208,True,852.0,0.4117943954954276,0.8109798323830049,0.349262525586823,1470514.011261431
MP3019529-W89211,False,798.0,,0.676579679958903,0.23376312819237466,0.0
MP3019110-W89213,True,852.0,0.5532408611729979,1.23132009505782,0.6165252616073308,446759.13882700214
MP3017436-W89214,True,852.0,0.27844475306028693,0.4987203760042645,0.14287968932336007,360777.6234698565
MP3019110-W89216,True,852.0,0.5537530893479612,1.2330732386264232,0.6171063455321103,312372.83745642717
MP3019110-W89218,True,852.0,0.4793028842647069,0.9972789091318229,0.4788370669370421,520697.1157352931
MP3019529-W89219,False,798.0,,0.6770719232802667,0.23393290991525262,0.0
MP3017436-W89220,False,701.0,,0.4997376484109407,0.14388642320127026,0.0
MP3019529-W89223,False,798.0,,0.8350334955770115,0.37725020565110096,0.0
MP3017436-W89228,False,300.0,,0.4997376484109407,0.14388642320127026,0.0
MP3019529-W89229,False,798.0,,0.6770719232802667,0.23393290991525262,0.0
MP3019529-W89232,True,852.0,0.3579273122539045,0.6770719232802667,0.23393290991525262,642072.6877460955
MP3017365-W89233,True,852.0,0.13499416527949515,0.2216171489864928,0.021485757465613223,1297508.7520807572
MP3017436-W89234,True,852.0,0.27892491080233184,0.4997376484109407,0.14388642320127026,216322.52675930044
MP3017436-W89237,True,852.0,0.27844475306028693,0.4987203760042645,0.14287968932336007,360777.6234698565
MP3017436-W89240,True,852.0,0.27892491080233184,0.4997376484109407,0.14388642320127026,216322.52675930044
MP3017436-W89241,True,852.0,0.27892491080233184,0.4997376484109407,0.14388642320127026,216322.52675930044
MP3017438-W89248,False,736.0,,0.7962753428240684,0.32545721500583474,0.0
MP3017438-W89249,True,852.0,0.4061072828539434,0.7962753428240684,0.32545721500583474,178167.815143817
MP3017438-W89250,True,852.0,0.4061072828539434,0.7962753428240684,0.32545721500583474,178167.815143817
MP3017438-W89251,True,852.0,0.4061072828539434,0.7962753428240684,0.32545721500583474,178167.815143817
MP3017486-W89258,True,852.0,0.21633433510549582,0.37253202964796606,0.07421135194077248,3525837.9965324225
MP3017486-W89259,True,852.0,0.4358190174309353,0.8747077416882223,0.40622788055018844,2538341.0737164156
MP3017436-W89263,False,189.0,,0.500546579903083,0.14464924530828535,0.0
MP3017436-W89267,False,232.0,,0.4997376484109407,0.14388642320127026,0.0
MP3019214-W89270,True,852.0,0.5958933641144415,1.3846602893199895,0.6952035467641038,115978.60449915529
MP3019214-W89271,True,852.0,0.5958933641144415,1.3846602893199895,0.6952035467641038,115978.60449915529
MP3019214-W89272,True,852.0,0.5958933641144415,1.3846602893199895,0.6952035467641038,115978.60449915529
MP3017436-W89275,True,852.0,0.27892491080233184,0.4997376484109407,0.14388642320127026,216322.52675930044
MP3017436-W89277,True,852.0,0.27844475306028693,0.4987203760042645,0.14287968932336007,360777.6234698565
MP3018373-W89285,True,852.0,0.19447347976708518,0.3304858541892017,0.0491553957109789,0.8055265202329148
MP3017486-W89287,True,852.0,0.48545828630636423,1.015452023609937,0.4885265816004438,855914.9281853922
MP3019109-W89288,False,501.0,,1.0180075332900553,0.49172134754079544,0.0
MP3017486-W89289,True,852.0,0.4243423671486759,0.8439329705588708,0.38240583092609953,2205398.5032709106
MP3018414-W89290,False,610.0,,0.8610286206812591,0.3996159585254338,0.0
MP3018414-W89291,False,610.0,,0.8610286206812591,0.3996159585254338,0.0
MP3018414-W89292,False,610.0,,0.8586511908582248,0.3978416199567654,0.0
MP3018414-W89293,False,610.0,,0.8586511908582248,0.3978416199567654,0.0
MP3018373-W89294,True,852.0,0.242561773958615,0.4245524998382392,0.0864069404855279,9864288.441337816
MP3019119-W89295,True,852.0,0.28986892802680064,0.5231094079162875,0.15547940619440245,284052.4287892797
MP3019119-W89296,False,758.0,,0.8011051824660116,0.3289987182675569,0.0
MP3019119-W89297,True,852.0,0.4079813114911889,0.8011051824660116,0.3289987182675569,236807.47540352444
MP3017434-W89304,False,593.0,,0.48805711704508353,0.12414630880186713,0.0
MP3017434-W89305,False,712.0,,0.4876228802281795,0.12315153138331453,0.0
MP3019119-W89306,True,852.0,0.4079813114911889,0.8011051824660116,0.3289987182675569,236807.47540352444
MP3017434-W89307,True,852.0,0.2738277056394066,0.48897300841782265,0.1269417289996748,181543.07359014836
MP3019119-W89308,True,852.0,0.4081466408210387,0.8015320110686905,0.32947458534998947,207148.67571263647
MP3017434-W89309,True,852.0,0.27365876204646256,0.48861751635051803,0.1255643448816789,217902.37138606122
MP3019119-W89310,True,852.0,0.29176935939847126,0.5272045957342237,0.15805961012377326,354115.32030076435
MP3017434-W89311,True,852.0,0.2738277056394066,0.48897300841782265,0.1269417289996748,181543.07359014836
MP3017434-W89320,True,852.0,0.27365876204646256,0.48861751635051803,0.1255643448816789,217902.37138606122
MP3017434-W89321,False,712.0,,0.48897300841782265,0.1269417289996748,0.0
MP3017434-W89322,True,852.0,0.2738277056394066,0.48897300841782265,0.1269417289996748,181543.07359014836
MP3017434-W89323,True,852.0,0.2738277056394066,0.48897300841782265,0.1269417289996748,181543.07359014836
MP3017434-W89324,True,852.0,0.2733923587805689,0.48805711704508353,0.12414630880186713,290643.05648777244
MP3017434-W89325,False,712.0,,0.48897300841782265,0.1269417289996748,0.0
MP3017434-W89326,False,771.0,,0.48897477248614046,0.12750368258948214,0.0
MP3019181-W89327,True,852.0,0.3243419305549501,0.5991560317041489,0.19038270235111818,337829.0347225249
MP3017434-W89328,True,852.0,0.2738277056394066,0.48897300841782265,0.1269417289996748,181543.07359014836
MP3017487-W89329,False,538.0,,0.9584716185015768,0.4483576607426396,0.0
MP3017487-W89330,False,538.0,,0.9606478988817488,0.45009852122510663,0.0
MP3017487-W89331,False,538.0,,0.9617334656813475,0.4504954756757791,0.0
MP3019181-W89332,True,852.0,0.29794067348653597,0.5405791827054337,0.1626461079333499,351029.663256732
MP3017434-W89334,True,852.0,0.27365876204646256,0.48861751635051803,0.1255643448816789,217902.37138606122
MP3017434-W89335,False,712.0,,0.48897300841782265,0.1269417289996748,0.0
MP3017434-W89337,True,852.0,0.2730172376234511,0.48726836972806375,0.12235523119009814,436189.6574259293
MP3017434-W89338,True,852.0,0.2738277056394066,0.48897300841782265,0.1269417289996748,181543.07359014836
MP3017434-W89339,True,852.0,0.2738277056394066,0.48897300841782265,0.1269417289996748,181543.07359014836
MP3019181-W89340,True,852.0,0.4136250752837429,0.8157434655910255,0.3583613911579592,175912.47741487712
MP3017434-W89341,True,852.0,0.2738277056394066,0.48897300841782265,0.1269417289996748,181543.07359014836
MP3017434-W89342,True,852.0,0.2738277056394066,0.48897300841782265,0.1269417289996748,181543.07359014836
MP3017434-W89343,True,852.0,0.2738277056394066,0.48897300841782265,0.1269417289996748,181543.07359014836
MP3019181-W89344,True,852.0,0.356713833568727,0.6741864552894937,0.23229248369138944,257314.4665725092
MP3017434-W89345,True,852.0,0.27365876204646256,0.48861751635051803,0.1255643448816789,217902.37138606122
MP3017434-W89347,True,852.0,0.37142830876685196,0.7095482216668585,0.2634462341935607,628571.6912331481
MP3018969-W89348,False,315.0,,2.5296239755327545,0.9574397872706751,0.0
MP3019109-W89349,False,314.0,,1.0020800178179619,0.48193857249440436,0.0
MP3019109-W89350,True,832.0,0.49366390571624275,1.0682214495688418,0.5279900713561494,759504.1414256359
MP3018420-W89351,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89352,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89353,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89354,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89355,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89356,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89357,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89358,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89359,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89360,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89361,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89362,False,651.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89363,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89364,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89365,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89366,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89367,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89368,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3019109-W89369,False,784.0,,1.0768418382733735,0.5326865685918161,0.0
MP3019109-W89370,False,784.0,,0.7547902926628717,0.3020823369617202,0.0
MP3019109-W89371,True,852.0,0.47892432068815183,0.996168266841502,0.47614925487345283,52107.567931184814
MP3019109-W89372,True,852.0,0.2847860699667324,0.5122101181462863,0.14661966981041838,143042.78600665354
MP3018420-W89373,False,651.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89374,False,651.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89375,False,651.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89376,False,651.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89377,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89378,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89379,False,552.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89380,False,651.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89381,False,651.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89382,False,678.0,,1.1036401988073958,0.5624844566028351,0.0
MP3018420-W89383,False,678.0,,1.1036401988073958,0.5624844566028351,0.0
MP3019181-W89384,True,852.0,0.356713833568727,0.6741864552894937,0.23229248369138944,257314.4665725092
MP3019181-W89385,True,852.0,0.356713833568727,0.6741864552894937,0.23229248369138944,257314.4665725092
MP3019181-W89386,True,852.0,0.4136250752837429,0.8157434655910255,0.3583613911579592,175912.47741487712
MP3019181-W89387,True,852.0,0.40042533740399366,0.7817241645650045,0.3146318367034607,119914.93251920126
MP3019181-W89388,True,852.0,0.29816179394109066,0.5410605780482295,0.1628995848717311,280735.2824235637
MP3019181-W89389,True,852.0,0.4872404273188725,1.0207541862050853,0.4965039312838368,51275.95726811275
MP3019181-W89390,True,852.0,0.25761702703293754,0.45523364271029865,0.10214642358387695,371191.48648353125
MP3018420-W89391,False,337.0,,0.8478635458164736,0.3868153731371836,0.0
MP3018420-W89392,False,234.0,,0.6228461037937737,0.200485910508293,0.0
MP3017477-W89393,True,852.0,0.48198683670263853,1.0051764107894199,0.48395921412583937,18130.46071540765
MP3017477-W89394,True,852.0,0.48198683670263853,1.0051764107894199,0.48395921412583937,18130.46071540765
MP3017477-W89395,True,852.0,0.48198683670263853,1.0051764107894199,0.48395921412583937,18130.46071540765
MP3017477-W89396,True,852.0,0.48198683670263853,1.0051764107894199,0.48395921412583937,18130.46071540765
MP3018413-W89397,True,852.0,0.6865596154638982,1.772927845628513,0.7933302087119546,183362.62495361955
MP3018413-W89398,True,852.0,0.7399070561963228,2.0580431366265155,0.8775849865131139,150853.90740613278
MP3018413-W89399,True,852.0,0.6861869172278215,1.7711118169989728,0.792225431867312,237357.8599771443
MP3018413-W89400,True,852.0,0.7391896900600554,2.0538340055614404,0.8767528169418246,252725.1903318063
MP3018413-W89401,False,608.0,,1.777199081915171,0.7956401966598435,0.0
MP3017289-W89402,True,852.0,0.517918223790337,1.1150335021393392,0.5718033210261512,482081.77620966296
MP3019110-W89403,True,852.0,0.5532408611729979,1.23132009505782,0.6165252616073308,446759.13882700214
MP3019228-W89404,True,852.0,0.7664835351868334,2.222761708523949,0.8991113959405429,41565.93073674365
MP3019228-W89405,True,852.0,0.7664835351868334,2.222761708523949,0.8991113959405429,41565.93073674365
MP3019228-W89406,True,852.0,0.7664835351868334,2.222761708523949,0.8991113959405429,41565.93073674365
MP3019228-W89407,True,852.0,0.7664835351868334,2.222761708523949,0.8991113959405429,41565.93073674365
MP3019228-W89408,True,852.0,0.7664835351868334,2.222761708523949,0.8991113959405429,41565.93073674365
MP3019228-W89409,False,764.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89410,False,764.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89411,False,765.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89412,False,764.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89413,False,764.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89414,False,764.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89417,False,760.0,,2.222774602916927,0.8997379144108814,0.0
MP3019110-W89418,True,851.0,0.5182312842939103,1.1137419894329434,0.5706363705928491,192707.4862824359
MP3019110-W89419,True,851.0,0.5539785328208338,1.23132009505782,0.6165252616073308,446021.46717916627
MP3019228-W89420,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3019228-W89421,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3019228-W89423,False,764.0,,2.222774619379066,0.8999076961337593,0.0
MP3019228-W89424,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3019228-W89425,False,763.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89428,False,763.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89429,False,763.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89430,False,763.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89431,False,763.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89432,False,764.0,,2.222774619379066,0.8999076961337593,0.0
MP3019228-W89433,False,759.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89434,False,759.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89435,False,759.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89436,False,759.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89437,False,759.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89438,False,759.0,,2.222774602916927,0.8997379144108814,0.0
MP3019228-W89439,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3019228-W89440,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3019228-W89441,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3019228-W89443,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3019228-W89444,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3019228-W89445,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3019228-W89446,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3019228-W89447,False,774.0,,2.222766890537902,0.8994557419700419,0.0
MP3017390-W89449,False,325.0,,1.602187448640543,0.750923038662407,0.0
MP3017390-W89450,False,49.0,,1.794370068967497,0.802692116388958,0.0
MP3017390-W89451,False,49.0,,1.794370068967497,0.802692116388958,0.0
MP3017470-W89457,False,263.0,,1.8630746666222568,0.8223557094484725,0.0
MP3017470-W89458,False,263.0,,1.864374904021185,0.8232835306946225,0.0
